SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
115315,1,Cash loans,F,N,N,0,144000.0,270000.0,9828.0,270000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018209,-22074,365243,-477.0,-4645,,1,0,0,1,0,0,,2.0,3,3,THURSDAY,12,0,0,0,0,0,0,XNA,,0.0887619377448496,0.3962195720630885,0.0474,0.0827,0.9707,,,0.0,0.1034,0.1667,,0.0731,,0.0541,,0.0516,0.0483,0.0858,0.9707,,,0.0,0.1034,0.1667,,0.0747,,0.0564,,0.0546,0.0479,0.0827,0.9707,,,0.0,0.1034,0.1667,,0.0743,,0.0551,,0.0527,,block of flats,0.0724,"Stone, brick",No,3.0,0.0,3.0,0.0,-1806.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
379637,0,Cash loans,F,N,Y,0,90000.0,277969.5,10606.5,229500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.031329,-23344,-466,-244.0,-5001,,1,1,0,1,0,0,Medicine staff,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,Government,0.6662493682798052,0.4589071890444127,0.3312508645909018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-408.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
188599,0,Cash loans,F,N,Y,2,157500.0,220500.0,10723.5,220500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.01885,-12905,-5714,-12817.0,-2891,,1,1,1,1,1,0,High skill tech staff,4.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.7463443727530358,0.6176913007615118,0.622922000268356,0.1464,0.1064,0.9791,0.7144,0.0298,0.16,0.1379,0.3333,0.375,0.7324,0.1143,0.1316,0.0232,0.0409,0.1492,0.1104,0.9791,0.7256,0.0301,0.1611,0.1379,0.3333,0.375,0.7491,0.1249,0.1371,0.0233,0.0433,0.1478,0.1064,0.9791,0.7182,0.03,0.16,0.1379,0.3333,0.375,0.7451,0.1163,0.1339,0.0233,0.0418,reg oper spec account,block of flats,0.1287,"Stone, brick",No,0.0,0.0,0.0,0.0,-614.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
373180,0,Cash loans,F,N,Y,0,139500.0,545040.0,19575.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.020246,-21113,-2010,-77.0,-4295,,1,1,1,1,0,0,High skill tech staff,1.0,3,3,TUESDAY,5,0,0,0,0,0,0,Business Entity Type 3,,0.0996874471643948,,0.1175,0.0542,0.9955,0.8844,0.0206,0.12,0.0862,0.4167,0.4167,0.0519,0.0925,0.1257,0.0,0.0175,0.1155,0.0236,0.9916,0.8889,0.0208,0.1208,0.069,0.375,0.4167,0.013,0.101,0.1226,0.0,0.0,0.1187,0.0542,0.9955,0.8859,0.0207,0.12,0.0862,0.4167,0.4167,0.0528,0.0941,0.1279,0.0,0.0178,reg oper account,block of flats,0.1002,Panel,No,5.0,1.0,5.0,1.0,-66.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,4.0
319482,0,Cash loans,M,Y,Y,0,180000.0,553806.0,26770.5,495000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.0066709999999999,-17032,-3388,-5110.0,-582,32.0,1,1,0,1,0,0,Drivers,2.0,2,2,FRIDAY,12,0,0,0,0,1,1,Business Entity Type 3,,0.7915152306704824,0.5100895276257282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,0.0,1.0
157715,0,Cash loans,F,N,N,0,180000.0,312768.0,11718.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-21665,365243,-7284.0,-2244,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,,0.5178710162560756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-465.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
242822,0,Cash loans,M,N,Y,1,112500.0,381528.0,30271.5,315000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.019101,-9984,-1044,-4586.0,-2617,,1,1,0,1,0,0,Laborers,3.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.3092187279190923,0.6258626617500096,0.6092756673894402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1361.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
153161,0,Cash loans,F,N,Y,0,202500.0,526491.0,22261.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-20553,365243,-2888.0,-3386,,1,0,0,1,1,0,,2.0,1,1,MONDAY,16,0,0,0,0,0,0,XNA,,0.7811897834835771,,0.1711,0.0788,0.9786,0.7076,0.091,0.22,0.0948,0.625,0.5104,0.0037,0.1238,0.1861,0.0724,0.0053,0.166,0.0788,0.9786,0.7190000000000001,0.0902,0.2417,0.1034,0.625,0.6667,0.0,0.1442,0.1896,0.0039,0.0053,0.1645,0.0772,0.9786,0.7115,0.0916,0.24,0.1034,0.625,0.6667,0.0,0.1342,0.1897,0.0078,0.0053,reg oper account,block of flats,0.1502,Panel,No,0.0,0.0,0.0,0.0,-482.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121561,0,Cash loans,F,N,Y,0,67500.0,450000.0,27531.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-23551,365243,-3576.0,-1820,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,0.9073895500445812,0.2299502970627464,0.7610263695502636,0.1485,0.0807,0.9886,0.8436,0.0,0.16,0.1379,0.3333,0.0417,0.0576,0.121,0.0989,0.0,0.0,0.1513,0.0838,0.9886,0.8497,0.0,0.1611,0.1379,0.3333,0.0417,0.0589,0.1322,0.103,0.0,0.0,0.1499,0.0807,0.9886,0.8457,0.0,0.16,0.1379,0.3333,0.0417,0.0586,0.1231,0.1006,0.0,0.0,reg oper account,block of flats,0.1214,"Stone, brick",No,0.0,0.0,0.0,0.0,-648.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
322314,0,Cash loans,F,N,N,1,112500.0,1288350.0,37800.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-15375,-470,-7231.0,-2407,,1,1,0,1,0,0,Sales staff,3.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Agriculture,,0.4222853828897224,0.5028782772082183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-2338.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
198513,0,Cash loans,F,N,Y,3,112500.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007114,-12987,-5327,-1317.0,-5664,,1,1,0,1,1,0,Laborers,5.0,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 2,,0.6573995532302215,0.6626377922738201,0.0722,0.0614,,0.6736,,,0.1379,0.1667,0.2083,0.0639,,0.0658,,0.022,0.0735,0.0637,,0.6864,,,0.1379,0.1667,0.2083,0.0654,,0.0685,,0.0233,0.0729,0.0614,,0.6779999999999999,,,0.1379,0.1667,0.2083,0.065,,0.067,,0.0224,,block of flats,0.0565,Panel,No,4.0,0.0,4.0,0.0,-1975.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
165529,0,Cash loans,F,Y,Y,0,373500.0,913500.0,38835.0,913500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-20031,-2209,-3352.0,-3501,8.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Other,0.6318862930451156,0.6895791278967615,0.4311917977993083,0.0371,0.0295,0.9801,0.7212,0.0197,0.04,0.0345,0.3333,0.0417,0.0109,0.0294,0.0255,0.0039,0.0049,0.0378,0.0306,0.9801,0.7321,0.0199,0.0403,0.0345,0.3333,0.0417,0.0111,0.0321,0.0266,0.0039,0.0052,0.0375,0.0295,0.9801,0.7249,0.0199,0.04,0.0345,0.3333,0.0417,0.0111,0.0299,0.0259,0.0039,0.005,org spec account,block of flats,0.0319,"Stone, brick",No,0.0,0.0,0.0,0.0,-1686.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
213510,0,Cash loans,M,Y,Y,2,234000.0,519633.0,33336.0,481500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-13120,-2230,-1021.0,-2320,17.0,1,1,0,1,0,0,Laborers,4.0,2,2,MONDAY,14,0,1,1,0,0,0,Housing,0.3245084713360036,0.5389129326960648,0.4992720153045617,0.4216,0.1408,0.9995,0.9864,0.1234,0.32,0.1379,0.5417,0.0417,0.1632,0.2732,0.3673,0.0772,0.122,0.4296,0.1461,0.9995,0.9869,0.1245,0.3222,0.1379,0.5417,0.0417,0.1669999999999999,0.2984,0.3827,0.0778,0.1292,0.4257,0.1408,0.9995,0.9866,0.1242,0.32,0.1379,0.5417,0.0417,0.1661,0.2779,0.3739,0.0776,0.1246,reg oper account,block of flats,0.3829,Monolithic,No,0.0,0.0,0.0,0.0,-477.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
446755,0,Cash loans,M,N,Y,0,112500.0,272578.5,21663.0,207000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276,-10219,-939,-10197.0,-2205,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,16,0,0,0,1,1,0,Trade: type 3,,0.6251455184608572,0.4938628816996244,0.0701,0.0596,0.9816,,,0.0,0.1379,0.1667,,0.0239,,0.0427,,0.0852,0.0714,0.0619,0.9816,,,0.0,0.1379,0.1667,,0.0245,,0.0445,,0.0902,0.0708,0.0596,0.9816,,,0.0,0.1379,0.1667,,0.0244,,0.0434,,0.087,,block of flats,0.0521,"Stone, brick",No,0.0,0.0,0.0,0.0,-874.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
301017,0,Cash loans,F,Y,Y,1,252000.0,500211.0,47623.5,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.035792,-17210,-745,-4533.0,-767,16.0,1,1,0,1,1,0,HR staff,2.0,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.7051456815631976,0.6601964410969293,0.7517237147741489,0.2247,0.1681,0.9856,0.8028,0.0478,0.24,0.2069,0.3333,0.375,0.0601,0.1832,0.2192,0.0,0.0,0.229,0.1744,0.9856,0.8105,0.0482,0.2417,0.2069,0.3333,0.375,0.0615,0.2002,0.2284,0.0,0.0,0.2269,0.1681,0.9856,0.8054,0.0481,0.24,0.2069,0.3333,0.375,0.0611,0.1864,0.2231,0.0,0.0,reg oper account,block of flats,0.1724,Panel,No,2.0,0.0,2.0,0.0,-2307.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
163107,0,Cash loans,M,N,Y,0,112500.0,263686.5,29880.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00963,-9098,-929,-7571.0,-1782,,1,1,0,1,0,0,Security staff,1.0,2,2,FRIDAY,9,0,1,1,0,0,0,Security,0.5275497451192188,0.3628395355966315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-569.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
426820,0,Cash loans,F,N,Y,0,202500.0,331632.0,31293.0,315000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.032561,-25007,365243,-15033.0,-3920,,1,0,0,1,0,0,,2.0,1,1,MONDAY,11,0,0,0,0,0,0,XNA,0.8741958441041685,0.6606721331495989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2758.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
182596,0,Cash loans,F,N,Y,0,202500.0,672453.0,31288.5,580500.0,Family,Pensioner,Higher education,Married,House / apartment,0.0196889999999999,-23502,365243,-8928.0,-4323,,1,0,0,1,0,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,XNA,,0.2735585067218147,0.6363761710860439,0.0866,0.0,0.9856,0.8028,0.0069999999999999,0.08,0.0345,0.4583,0.5,0.0861,0.0698,0.0801,0.0039,0.0,0.0882,0.0,0.9856,0.8105,0.0069999999999999,0.0806,0.0345,0.4583,0.5,0.0881,0.0762,0.0834,0.0039,0.0,0.0874,0.0,0.9856,0.8054,0.0069999999999999,0.08,0.0345,0.4583,0.5,0.0876,0.071,0.0815,0.0039,0.0,reg oper account,block of flats,0.063,"Stone, brick",No,0.0,0.0,0.0,0.0,-322.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
398256,0,Cash loans,M,N,Y,1,270000.0,1211049.0,39195.0,1057500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.018029,-17674,-4604,-1618.0,-1230,,1,1,0,1,0,0,Managers,3.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,Construction,,0.5090704681172451,0.6658549219640212,0.1825,0.1489,0.9846,0.7892,0.045,0.2,0.1724,0.1667,0.0417,,,0.1965,,0.0,0.1859,0.1545,0.9846,0.7975,0.0454,0.2014,0.1724,0.1667,0.0417,,,0.2047,,0.0,0.1842,0.1489,0.9846,0.792,0.0453,0.2,0.1724,0.1667,0.0417,,,0.2,,0.0,,block of flats,0.1792,Panel,No,4.0,0.0,4.0,0.0,-685.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
112218,0,Cash loans,F,Y,Y,0,135000.0,1317357.0,53784.0,1129500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461,-20885,365243,-3513.0,-2009,6.0,1,0,0,1,1,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.6943937461356088,0.6626377922738201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-587.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
230900,1,Cash loans,M,N,Y,0,180000.0,239850.0,28593.0,225000.0,Unaccompanied,State servant,Incomplete higher,Married,Municipal apartment,0.010032,-8775,-1462,-1887.0,-1441,,1,1,0,1,0,1,Core staff,2.0,2,2,TUESDAY,8,0,0,0,1,1,0,Security Ministries,,0.5155611082449432,,0.0247,0.0405,0.9781,0.6940000000000001,0.002,0.0,0.069,0.0833,0.0417,0.0,0.0202,0.0188,0.0,0.0,0.0252,0.042,0.9782,0.706,0.0021,0.0,0.069,0.0833,0.0417,0.0,0.022,0.0196,0.0,0.0,0.025,0.0405,0.9781,0.6981,0.002,0.0,0.069,0.0833,0.0417,0.0,0.0205,0.0192,0.0,0.0,reg oper account,block of flats,0.0159,"Stone, brick",No,0.0,0.0,0.0,0.0,-681.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
452457,0,Cash loans,F,N,Y,3,135000.0,966555.0,51628.5,913500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-9939,-1274,-4517.0,-2554,,1,1,0,1,1,0,Sales staff,5.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Self-employed,0.2143409493493727,0.2842666720624674,0.5832379256761245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-795.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
126698,0,Cash loans,F,N,N,0,112500.0,634482.0,20466.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-22794,365243,-14916.0,-4506,,1,0,0,1,1,0,,2.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,,0.5091743045574315,0.3572932680336494,0.0825,0.0786,0.9752,0.66,0.0098,0.0,0.1379,0.1667,0.2083,0.0682,0.0672,0.0714,0.0,0.0,0.084,0.0816,0.9752,0.6733,0.0098,0.0,0.1379,0.1667,0.2083,0.0697,0.0735,0.0744,0.0,0.0,0.0833,0.0786,0.9752,0.6645,0.0098,0.0,0.1379,0.1667,0.2083,0.0694,0.0684,0.0727,0.0,0.0,reg oper account,block of flats,0.0615,Panel,No,0.0,0.0,0.0,0.0,-742.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
361400,0,Cash loans,F,N,Y,0,148500.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-11526,-2087,-524.0,-3335,,1,1,0,1,0,0,High skill tech staff,2.0,2,2,TUESDAY,11,0,0,0,0,1,1,Self-employed,0.369981711741794,0.4552496709604193,0.3706496323299817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-258.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
426105,0,Cash loans,F,N,N,3,112500.0,247275.0,19548.0,225000.0,Family,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.014464,-14900,-613,-478.0,-3465,,1,1,1,1,0,0,Laborers,5.0,2,2,TUESDAY,3,0,0,0,0,1,1,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1142.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
311259,0,Cash loans,F,N,Y,2,112500.0,178290.0,11736.0,157500.0,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.020713,-12782,-3051,-645.0,-1248,,1,1,1,1,1,0,Core staff,3.0,3,3,FRIDAY,7,0,0,0,0,0,0,Government,0.1646087771342921,0.3355959278495488,0.6479768603302221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
321639,0,Cash loans,F,Y,Y,1,225000.0,808650.0,31464.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-11324,-3881,-4315.0,-3476,12.0,1,1,0,1,0,0,Managers,3.0,2,2,SUNDAY,10,0,0,0,0,1,1,Self-employed,,0.5717482712305131,0.2238313174701554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-459.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
295202,1,Cash loans,F,N,N,0,99000.0,675000.0,21775.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010966,-13291,-4782,-6490.0,-4250,,1,1,0,1,0,0,,2.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Business Entity Type 3,,0.6251557672420051,0.501075160239048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-2486.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
243272,0,Cash loans,F,N,N,0,202500.0,781920.0,34573.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Rented apartment,0.0116569999999999,-23459,365243,-9185.0,-4409,,1,0,0,1,0,0,,2.0,1,1,WEDNESDAY,11,0,0,0,0,0,0,XNA,0.8359890678551138,0.7600420775599978,0.7281412993111438,0.0361,0.0631,0.9871,0.8232,0.0252,0.0,0.1379,0.0833,0.125,0.0549,0.0294,0.0368,0.0,0.0,0.0368,0.0655,0.9871,0.8301,0.0254,0.0,0.1379,0.0833,0.125,0.0562,0.0321,0.0384,0.0,0.0,0.0364,0.0631,0.9871,0.8256,0.0254,0.0,0.1379,0.0833,0.125,0.0559,0.0299,0.0375,0.0,0.0,reg oper account,block of flats,0.0428,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
208131,0,Revolving loans,F,N,Y,0,76500.0,270000.0,13500.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.009334,-20596,365243,-9101.0,-4075,,1,0,0,1,1,0,,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,XNA,,0.6199608742607933,,0.0825,0.0479,0.9871,,,0.08,0.069,0.375,,0.0,,0.0933,,0.0125,0.084,0.0497,0.9871,,,0.0806,0.069,0.375,,0.0,,0.0972,,0.0132,0.0833,0.0479,0.9871,,,0.08,0.069,0.375,,0.0,,0.0949,,0.0127,,block of flats,0.0734,Panel,No,0.0,0.0,0.0,0.0,-1490.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
218429,0,Cash loans,F,Y,Y,0,99000.0,675000.0,20466.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0060079999999999,-22198,365243,-4164.0,-4534,1.0,1,0,0,1,1,0,,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,XNA,,0.4191889485518691,0.5495965024956946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
164057,0,Cash loans,M,N,Y,0,211500.0,573628.5,27724.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.005313,-13693,-205,-2378.0,-3896,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 1,,0.581405576574319,0.7076993447402619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-553.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
